ref, y_hat, u
28.000000, 27.540236, 5.378559
28.000000, 27.511566, 5.332500
28.000000, 27.486336, 5.291445
28.000000, 27.460188, 5.248848
28.000000, 27.428890, 5.198332
28.000000, 27.402137, 5.154466
28.000000, 27.376227, 5.111702
28.000000, 27.353426, 5.073460
28.000000, 27.333361, 5.039196
28.000000, 27.305443, 4.992979
28.000000, 27.280876, 4.951633
28.000000, 27.254521, 4.907442
28.000000, 27.231329, 4.867850
28.000000, 27.216445, 4.840626
28.000000, 27.208082, 4.823132
28.000000, 27.197961, 4.802937
28.000000, 27.189054, 4.784508
28.000000, 27.179242, 4.764662
28.000000, 27.170214, 4.745933
28.000000, 27.159112, 4.724024
28.000000, 27.148553, 4.702864
28.000000, 27.140050, 4.684735
28.000000, 27.132567, 4.668090
28.000000, 27.135848, 4.667611
28.000000, 27.140314, 4.668936
28.000000, 27.155688, 4.686720
28.000000, 27.169218, 4.701822
28.000000, 27.181123, 4.714562
28.000000, 27.194363, 4.729386
28.000000, 27.206013, 4.741900
28.000000, 27.216266, 4.752380
28.000000, 27.225288, 4.761071
28.000000, 27.233228, 4.768188
28.000000, 27.231138, 4.760249
28.000000, 27.243111, 4.773478
28.000000, 27.267459, 4.805422
28.000000, 27.289675, 4.834306
28.000000, 27.317117, 4.871201
28.000000, 27.345212, 4.909252
28.000000, 27.379013, 4.956071
28.000000, 27.408757, 4.996992
28.000000, 27.451112, 5.057093
28.000000, 27.488384, 5.109804
28.000000, 27.521972, 5.157199
28.000000, 27.553503, 5.201705
28.000000, 27.581251, 5.240709
28.000000, 27.605668, 5.274871
28.000000, 27.648071, 5.336275
28.000000, 27.686569, 5.392064
28.000000, 27.723210, 5.445295
28.000000, 27.760584, 5.499860
28.000000, 27.793473, 5.547902
28.000000, 27.822416, 5.590206
28.000000, 27.847885, 5.627460
28.000000, 27.899106, 5.703660
28.000000, 27.944180, 5.770922
28.000000, 27.994894, 5.846962
28.000000, 28.043075, 5.919502
28.000000, 28.098102, 6.002656
28.000000, 28.150077, 6.081557
28.000000, 28.195815, 6.151388
28.000000, 28.236065, 6.213238
28.000000, 28.276615, 6.275791
28.000000, 28.315456, 6.336024
28.000000, 28.362264, 6.408500
28.000000, 28.403454, 6.472808
28.000000, 28.441676, 6.532900
28.000000, 28.488727, 6.606533
28.000000, 28.521451, 6.658878
28.000000, 28.550248, 6.705512
28.000000, 28.584272, 6.760199
28.000000, 28.611055, 6.804193
28.000000, 28.634624, 6.843513
28.000000, 28.669177, 6.899525
28.000000, 28.699584, 6.949507
28.000000, 28.726341, 6.994183
28.000000, 28.750677, 7.035379
28.000000, 28.772093, 7.072328
28.000000, 28.799226, 7.118023
28.000000, 28.825076, 7.161955
28.000000, 28.852954, 7.209103
28.000000, 28.877487, 7.251387
28.000000, 28.899076, 7.289389
28.000000, 28.918074, 7.323624
28.000000, 28.934004, 7.353356
28.000000, 28.948021, 7.380307
28.000000, 28.960357, 7.404813
28.000000, 28.971212, 7.427166
28.000000, 28.974845, 7.438709
28.000000, 28.980016, 7.452590
28.000000, 28.981014, 7.460218
28.000000, 28.981893, 7.467673
28.000000, 28.978720, 7.469030
28.000000, 28.975927, 7.470941
28.000000, 28.967156, 7.463829
28.000000, 28.953123, 7.448737
28.000000, 28.940775, 7.436094
28.000000, 28.929908, 7.425606
28.000000, 28.920345, 7.417013
28.000000, 28.907589, 7.403551
28.000000, 28.900309, 7.398260
28.000000, 28.893904, 7.394238
28.000000, 28.888267, 7.391334
28.000000, 28.875808, 7.378120
28.000000, 28.862872, 7.364108
28.000000, 28.849120, 7.348787
28.000000, 28.832283, 7.328733
28.000000, 28.813520, 7.305673
28.000000, 28.790300, 7.275783
28.000000, 28.766314, 7.244594
28.000000, 28.742050, 7.212836
28.000000, 28.710438, 7.169858
28.000000, 28.682619, 7.132395
28.000000, 28.657743, 7.099193
28.000000, 28.635853, 7.070332
28.000000, 28.609092, 7.033997
28.000000, 28.569362, 6.977961
28.000000, 28.533216, 6.927075
28.000000, 28.497067, 6.875957
28.000000, 28.468807, 6.836498
28.000000, 28.440387, 6.796620
28.000000, 28.414193, 6.759918
28.000000, 28.387591, 6.722438
28.000000, 28.355105, 6.675928
28.000000, 28.310732, 6.611311
28.000000, 28.271290, 6.553842
28.000000, 28.232239, 6.496718
28.000000, 28.196691, 6.444625
28.000000, 28.155938, 6.384470
28.000000, 28.116918, 6.326670
28.000000, 28.074293, 6.263197
28.000000, 28.036389, 6.206568
28.000000, 27.999876, 6.151798
28.000000, 27.967744, 6.103400
28.000000, 27.927236, 6.042182
28.000000, 27.891588, 5.988032
28.000000, 27.859823, 5.939509
28.000000, 27.831081, 5.895340
28.000000, 27.801841, 5.850242
28.000000, 27.772165, 5.804303
28.000000, 27.743681, 5.759976
28.000000, 27.716643, 5.717647
28.000000, 27.677064, 5.656261
28.000000, 27.641445, 5.600592
28.000000, 27.609311, 5.549949
28.000000, 27.581034, 5.504914
28.000000, 27.556149, 5.464814
28.000000, 27.533067, 5.427272
28.000000, 27.511177, 5.391381
28.000000, 27.484415, 5.348016
28.000000, 27.459286, 5.306944
28.000000, 27.430859, 5.260745
28.000000, 27.398740, 5.208809
28.000000, 27.363766, 5.152372
28.000000, 27.332989, 5.102038
28.000000, 27.305511, 5.056480
28.000000, 27.278568, 5.011556
28.000000, 27.257620, 4.975495
28.000000, 27.236424, 4.938928
28.000000, 27.217771, 4.906060
28.000000, 27.201357, 4.876447
28.000000, 27.186518, 4.849104
28.000000, 27.173459, 4.824350
28.000000, 27.169071, 4.812575
28.000000, 27.165209, 4.801565
28.000000, 27.161811, 4.791229
28.000000, 27.158820, 4.781485
28.000000, 27.154610, 4.769886
28.000000, 27.150905, 4.759022
28.000000, 27.147645, 4.748805
28.000000, 27.144776, 4.739156
28.000000, 27.143040, 4.731196
28.000000, 27.142697, 4.725323
28.000000, 27.142395, 4.719510
28.000000, 27.142129, 4.713749
28.000000, 27.143868, 4.711007
28.000000, 27.147766, 4.711528
28.000000, 27.153564, 4.714935
28.000000, 27.162613, 4.723274
28.000000, 27.174127, 4.735384
28.000000, 27.189390, 4.753212
28.000000, 27.205978, 4.773131
28.000000, 27.224127, 4.795506
28.000000, 27.242466, 4.818280
28.000000, 27.260183, 4.840232
28.000000, 27.277353, 4.861469
28.000000, 27.296408, 4.885655
28.000000, 27.314755, 4.908892
28.000000, 27.337609, 4.939034
28.000000, 27.361272, 4.970536
28.000000, 27.386832, 5.005043
28.000000, 27.413270, 5.041033
28.000000, 27.443639, 5.083109
28.000000, 27.472731, 5.123453
28.000000, 27.505041, 5.168824
28.000000, 27.535842, 5.212124
28.000000, 27.564524, 5.252426
28.000000, 27.600815, 5.304367
28.000000, 27.636697, 5.355919
28.000000, 27.673008, 5.408343
28.000000, 27.708909, 5.460374
28.000000, 27.744842, 5.512679
28.000000, 27.784355, 5.570602
28.000000, 27.822285, 5.626385
28.000000, 27.863160, 5.686843
28.000000, 27.899920, 5.741356
28.000000, 27.944107, 5.807288
28.000000, 27.985754, 5.869670
28.000000, 28.029901, 5.936077
28.000000, 28.068751, 5.994781
28.000000, 28.109647, 6.056811
28.000000, 28.151161, 6.120026
28.000000, 28.190060, 6.179563
28.000000, 28.234157, 6.247173
28.000000, 28.278093, 6.314814
28.000000, 28.321097, 6.381328
28.000000, 28.363677, 6.447470
28.000000, 28.401541, 6.506776
28.000000, 28.437624, 6.563636
28.000000, 28.476875, 6.625492
28.000000, 28.519308, 6.692388
28.000000, 28.556650, 6.751879
28.000000, 28.593456, 6.810798
28.000000, 28.634528, 6.876371
28.000000, 28.672644, 6.937749
28.000000, 28.706186, 6.992476
28.000000, 28.735703, 7.041350
28.000000, 28.761678, 7.085073
28.000000, 28.790850, 7.133774
28.000000, 28.820468, 7.183328
28.000000, 28.842585, 7.221770
28.000000, 28.865205, 7.261108
28.000000, 28.885900, 7.297687
28.000000, 28.908847, 7.337788
28.000000, 28.929041, 7.373885
28.000000, 28.946811, 7.406458
28.000000, 28.962449, 7.435930
28.000000, 28.974237, 7.459701
28.000000, 28.981453, 7.476660
28.000000, 28.987804, 7.492360
28.000000, 28.993393, 7.506951
28.000000, 29.001467, 7.525323
28.000000, 29.008573, 7.542285
28.000000, 29.014827, 7.558008
28.000000, 29.014015, 7.563128
28.000000, 29.010934, 7.564824
28.000000, 29.004276, 7.561114
28.000000, 28.995654, 7.554405
28.000000, 28.986094, 7.546228
28.000000, 28.976892, 7.538530
28.000000, 28.968795, 7.532439
28.000000, 28.961274, 7.527166
28.000000, 28.955050, 7.523799
28.000000, 28.949179, 7.520925
28.000000, 28.928227, 7.495298
28.000000, 28.906633, 7.468573
28.000000, 28.882499, 7.437889
28.000000, 28.856921, 7.404877
28.000000, 28.834018, 7.375734
28.000000, 28.804392, 7.336323
28.000000, 28.778321, 7.302081
28.000000, 28.754194, 7.270605
28.000000, 28.732963, 7.243340
28.000000, 28.700073, 7.198380
28.000000, 28.669157, 7.156188
28.000000, 28.639189, 7.115230
28.000000, 28.612422, 7.078908
28.000000, 28.585710, 7.042500
28.000000, 28.554311, 6.998866
28.000000, 28.526285, 6.960117
28.000000, 28.487021, 6.904265
28.000000, 28.449312, 6.850510
28.000000, 28.415733, 6.802740
28.000000, 28.381054, 6.753103
28.000000, 28.350142, 6.708922
28.000000, 28.309522, 6.649927
28.000000, 28.273381, 6.597425
28.000000, 28.234080, 6.539936
28.000000, 28.191602, 6.477417
28.000000, 28.151459, 6.418149
28.000000, 28.114950, 6.364103
28.000000, 28.070983, 6.298596
28.000000, 28.031108, 6.238978
28.000000, 27.986152, 6.171459
28.000000, 27.945802, 6.110595
28.000000, 27.908716, 6.054394
28.000000, 27.874106, 6.001694
28.000000, 27.841677, 5.952060
28.000000, 27.811561, 5.905708
28.000000, 27.782296, 5.860450
28.000000, 27.745099, 5.803061
28.000000, 27.704868, 5.740870
28.000000, 27.667886, 5.683321
28.000000, 27.634552, 5.631037
28.000000, 27.605219, 5.584569
28.000000, 27.565988, 5.523011
28.000000, 27.528703, 5.464137
28.000000, 27.494313, 5.409392
28.000000, 27.460893, 5.355893
28.000000, 27.428722, 5.304065
28.000000, 27.398437, 5.254879
28.000000, 27.367052, 5.203844
28.000000, 27.337459, 5.155315
28.000000, 27.312602, 5.113732
28.000000, 27.289543, 5.074704
28.000000, 27.268857, 5.039105
28.000000, 27.249075, 5.004738
28.000000, 27.229299, 4.970257
28.000000, 27.211895, 4.939227
28.000000, 27.193424, 4.906479
28.000000, 27.177169, 4.876953
28.000000, 27.162864, 4.850265
28.000000, 27.140016, 4.810617
28.000000, 27.119910, 4.774957
28.000000, 27.102216, 4.742806
28.000000, 27.086646, 4.713742
28.000000, 27.072944, 4.687395
28.000000, 27.061281, 4.664033
28.000000, 27.058515, 4.654000
28.000000, 27.056476, 4.645045
28.000000, 27.056655, 4.639417
28.000000, 27.057996, 4.635541
28.000000, 27.059176, 4.631431
28.000000, 27.061004, 4.628304
28.000000, 27.062612, 4.624858
28.000000, 27.064817, 4.622320
28.000000, 27.071887, 4.627125
28.000000, 27.078109, 4.630696
28.000000, 27.091477, 4.645069
28.000000, 27.104424, 4.658893
28.000000, 27.125289, 4.684723
28.000000, 27.144834, 4.708696
28.000000, 27.164796, 4.733418
28.000000, 27.182362, 4.754658
28.000000, 27.205713, 4.784720
28.000000, 27.230603, 4.817245
28.000000, 27.252506, 4.845428
28.000000, 27.274148, 4.873355
28.000000, 27.295955, 4.901666
28.000000, 27.323039, 4.938060
28.000000, 27.354764, 4.981616
28.000000, 27.389786, 5.030335
28.000000, 27.421395, 5.074131
28.000000, 27.449605, 5.113006
28.000000, 27.474824, 5.147553
28.000000, 27.510435, 5.197909
28.000000, 27.554794, 5.261666
28.000000, 27.593831, 5.317682
28.000000, 27.637654, 5.381152
28.000000, 27.676613, 5.437569
28.000000, 27.713265, 5.490755
28.000000, 27.746702, 5.539328
28.000000, 27.778889, 5.586227
28.000000, 27.811160, 5.633453
28.000000, 27.849030, 5.689314
28.000000, 27.893404, 5.755209
28.000000, 27.942320, 5.828222
28.000000, 27.995625, 5.908153
28.000000, 28.042929, 5.979377
28.000000, 28.085740, 6.044129
